lab_id,sio2_xrf,sio2_xrfq,sio2_grv,sio2_grvq,sio2_aes,sio2_aesq,sio2_aa,sio2_aaq,sio2_clr,sio2_clrq,sio2_unk,sio2_unkq,al2o3_xrf,al2o3_xrfq,al2o3_grv,al2o3_grvq,al2o3_aes,al2o3_aesq,al2o3_aa,al2o3_aaq,al2o3_clr,al2o3_clrq,al2o3_unk,al2o3_unkq,fe2o3_xrf,fe2o3_xrfq,fe2o3_grv,fe2o3_grvq,fe2o3_aes,fe2o3_aesq,fe2o3_aa,fe2o3_aaq,fe2o3_clr,fe2o3_clrq,fe2o3_unk,fe2o3_unkq,feo_aa,feo_aaq,feo_aes,feo_aesq,feo_grv,feo_grvq,feo_msc,feo_mscq,feo_ttr,feo_ttrq,feo_unk,feo_unkq,feto3_xrf,feto3_xrfq,feto3_aes,feto3_aesq,feto3_clr,feto3_clrq,feto3_msc,feto3_mscq,feto3_unk,feto3_unkq,mgo_xrf,mgo_xrfq,mgo_grv,mgo_grvq,mgo_aes,mgo_aesq,mgo_aa,mgo_aaq,mgo_unk,mgo_unkq,cao_xrf,cao_xrfq,cao_grv,cao_grvq,cao_aes,cao_aesq,cao_aa,cao_aaq,cao_unk,cao_unkq,na2o_xrf,na2o_xrfq,na2o_grv,na2o_grvq,na2o_aes,na2o_aesq,na2o_aa,na2o_aaq,na2o_msc,na2o_mscq,na2o_unk,na2o_unkq,k2o_xrf,k2o_xrfq,k2o_grv,k2o_grvq,k2o_aes,k2o_aesq,k2o_aa,k2o_aaq,k2o_msc,k2o_mscq,k2o_unk,k2o_unkq,tio2_xrf,tio2_xrfq,tio2_grv,tio2_grvq,tio2_aes,tio2_aesq,tio2_aa,tio2_aaq,tio2_clr,tio2_clrq,tio2_unk,tio2_unkq,p2o5_xrf,p2o5_xrfq,p2o5_grv,p2o5_grvq,p2o5_aes,p2o5_aesq,p2o5_aa,p2o5_aaq,p2o5_clr,p2o5_clrq,p2o5_unk,p2o5_unkq,mno_xrf,mno_xrfq,mno_grv,mno_grvq,mno_aes,mno_aesq,mno_aa,mno_aaq,mno_clr,mno_clrq,mno_unk,mno_unkq,loi_msc,loi_mscq,lof_unk,lof_unkq,h2o_m_msc,h2o_m_mscq,h2o_p_msc,h2o_p_mscq,h2o_t_msc,h2o_t_mscq,co2_ttr,co2_ttrq,co2_grv,co2_grvq,co2_msc,co2_mscq,co2_aa,co2_aaq,co2_unk,co2_unkq,co2_xrf,co2_xrfq,c_crb_ttr,c_crb_ttrq,c_org_dff,c_org_dffq,c_tot_cmb,c_tot_cmbq,s_org_msc,s_org_mscq,s_sfd_msc,s_sfd_mscq,s_so4_msc,s_so4_mscq,s_tot_msc,s_tot_mscq,cl_elctrd,cl_elctrdq,cl_clr,cl_clrq,cl_xrf,cl_xrfq,cl_msc,cl_mscq,cl_unk,cl_unkq,f_elctrd,f_elctrdq,f_msc,f_mscq,f_unk,f_unkq,
M173588,64.7,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,3.25,,,,,,,,,,1.1,,,,,,,,,,4.01,,,,,,,,,,5.8,,,,,,,,,,,,2.1,,,,,,,,,,,,0.56,,,,,,,,,,,,0.17,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173589,58.3,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,,,5.71,,,,,,,,,,2.3,,,,,,,,,,7.83,,,,,,,,,,4.1,,,,,,,,,,,,0.68,,,,,,,,,,,,0.6,,,,,,,,,,,,0.19,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173590,58.7,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,,,,6.89,,,,,,,,,,2.5,,,,,,,,,,6.72,,,,,,,,,,3.2,,,,,,,,,,,,2.15,,,,,,,,,,,,0.65,,,,,,,,,,,,0.29,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173591,70.1,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,2.62,,,,,,,,,,0.75,,,,,,,,,,2.65,,,,,,,,,,4.3,,,,,,,,,,,,3.05,,,,,,,,,,,,0.34,,,,,,,,,,,,0.14,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173592,69.4,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,2.94,,,,,,,,,,0.9,,,,,,,,,,2.94,,,,,,,,,,3.8,,,,,,,,,,,,3.51,,,,,,,,,,,,0.37,,,,,,,,,,,,0.19,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173593,61.9,,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,5.08,,,,,,,,,,1.6,,,,,,,,,,7.16,,,,,,,,,,3.6,,,,,,,,,,,,0.83,,,,,,,,,,,,0.63,,,,,,,,,,,,0.25,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173594,49.3,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,,,,12.5,,,,,,,,,,6.1,,,,,,,,,,11,,,,,,,,,,2.9,,,,,,,,,,,,0.14,,,,,,,,,,,,1.63,,,,,,,,,,,,0.14,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173595,52.7,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,,,,8.07,,,,,,,,,,6.1,,,,,,,,,,10.8,,,,,,,,,,2.1,,,,,,,,,,,,0.84,,,,,,,,,,,,0.68,,,,,,,,,,,,0.2,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173596,62.6,,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,4.81,,,,,,,,,,1.5,,,,,,,,,,6.84,,,,,,,,,,3.8,,,,,,,,,,,,1.08,,,,,,,,,,,,0.6,,,,,,,,,,,,0.25,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173597,58.7,,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,,,,6.27,,,,,,,,,,2.4,,,,,,,,,,6.63,,,,,,,,,,3.8,,,,,,,,,,,,1.79,,,,,,,,,,,,0.61,,,,,,,,,,,,0.25,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173598,60.6,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,6.49,,,,,,,,,,2.6,,,,,,,,,,6.42,,,,,,,,,,3.4,,,,,,,,,,,,1.56,,,,,,,,,,,,0.76,,,,,,,,,,,,0.22,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173599,65.7,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,4.13,,,,,,,,,,1.3,,,,,,,,,,4.61,,,,,,,,,,4.8,,,,,,,,,,,,1.74,,,,,,,,,,,,0.49,,,,,,,,,,,,0.37,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173665,69.8,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,2.92,,,,,,,,,,0.9,,,,,,,,,,3.12,,,,,,,,,,4.1,,,,,,,,,,,,2.82,,,,,,,,,,,,0.38,,,,,,,,,,,,0.18,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173666,68.2,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,2.51,,,,,,,,,,0.75,,,,,,,,,,4.45,,,,,,,,,,4,,,,,,,,,,,,1.85,,,,,,,,,,,,0.57,,,,,,,,,,,,0.35,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173667,68.3,,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,2.36,,,,,,,,,,0.8,,,,,,,,,,3.94,,,,,,,,,,4.9,,,,,,,,,,,,1.9,,,,,,,,,,,,0.33,,,,,,,,,,,,0.14,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173668,71.1,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,1.9,,,,,,,,,,0.5,,,,,,,,,,3.2,,,,,,,,,,3.5,,,,,,,,,,,,3.22,,,,,,,,,,,,0.39,,,,,,,,,,,,0.23,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173669,69,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,2.96,,,,,,,,,,1.1,,,,,,,,,,3.98,,,,,,,,,,3.4,,,,,,,,,,,,2.81,,,,,,,,,,,,0.33,,,,,,,,,,,,0.15,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173670,74.4,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,1.72,,,,,,,,,,0.4,,,,,,,,,,1.71,,,,,,,,,,4,,,,,,,,,,,,3.34,,,,,,,,,,,,0.18,,,,,,,,,,,,0.06,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173671,71,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,2.33,,,,,,,,,,0.45,,,,,,,,,,2.09,,,,,,,,,,4.5,,,,,,,,,,,,3.56,,,,,,,,,,,,0.23,,,,,,,,,,,,0.12,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173672,73.9,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,1.37,,,,,,,,,,0.35,,,,,,,,,,1.76,,,,,,,,,,4.1,,,,,,,,,,,,3.42,,,,,,,,,,,,0.17,,,,,,,,,,,,0.08,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173673,71.8,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,2.05,,,,,,,,,,0.55,,,,,,,,,,2.35,,,,,,,,,,4.2,,,,,,,,,,,,3.03,,,,,,,,,,,,0.27,,,,,,,,,,,,0.12,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173674,56.7,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77,,,,7.37,,,,,,,,,,3.3,,,,,,,,,,7.92,,,,,,,,,,3.2,,,,,,,,,,,,1.01,,,,,,,,,,,,0.64,,,,,,,,,,,,0.31,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173675,75.2,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,1.1,,,,,,,,,,0.15,,,,,,,,,,0.95,,,,,,,,,,4,,,,,,,,,,,,3.85,,,,,,,,,,,,0.1,,,,,,,,,,,,0.04,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173676,77,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,0.86,,,,,,,,,,0.1,,,,,,,,,,0.36,,,,,,,,,,3.9,,,,,,,,,,,,4.3,,,,,,,,,,,,0.05,,,,,,,,,,,,0.02,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173677,69.7,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,2.72,,,,,,,,,,0.7,,,,,,,,,,2.7,,,,,,,,,,4.5,,,,,,,,,,,,2.71,,,,,,,,,,,,0.38,,,,,,,,,,,,0.2,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173678,66.3,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,3.48,,,,,,,,,,1,,,,,,,,,,3.62,,,,,,,,,,4.2,,,,,,,,,,,,2.29,,,,,,,,,,,,0.48,,,,,,,,,,,,0.19,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173679,70.9,,,,,,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,,,2.54,,,,,,,,,,0.65,,,,,,,,,,2.61,,,,,,,,,,4.4,,,,,,,,,,,,2.65,,,,,,,,,,,,0.33,,,,,,,,,,,,0.13,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173680,70.5,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,1.14,,,,,,,,,,0.45,,,,,,,,,,1.57,,,,,,,,,,6.2,,,,,,,,,,,,1.58,,,,,,,,,,,,0.2,,,,,,,,,,,,0.04,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173681,70,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,1.8,,,,,,,,,,0.65,,,,,,,,,,2.74,,,,,,,,,,4.2,,,,,,,,,,,,3.05,,,,,,,,,,,,0.19,,,,,,,,,,,,0.11,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173811,68.5,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,2.98,,,,,,,,,,0.95,,,,,,,,,,4.04,,,,,,,,,,3.9,,,,,,,,,,,,2.25,,,,,,,,,,,,0.32,,,,,,,,,,,,0.2,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173812,65.4,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,3.37,,,,,,,,,,0.95,,,,,,,,,,4.59,,,,,,,,,,4.3,,,,,,,,,,,,1.89,,,,,,,,,,,,0.41,,,,,,,,,,,,0.31,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173813,56.9,,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,5.57,,,,,,,,,,2.3,,,,,,,,,,4.56,,,,,,,,,,3.7,,,,,,,,,,,,3.69,,,,,,,,,,,,0.76,,,,,,,,,,,,0.45,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173814,56,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,,,6.57,,,,,,,,,,3.4,,,,,,,,,,7.78,,,,,,,,,,3.4,,,,,,,,,,,,1.54,,,,,,,,,,,,0.77,,,,,,,,,,,,0.73,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173815,66.1,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,3.5,,,,,,,,,,1,,,,,,,,,,4.73,,,,,,,,,,4.2,,,,,,,,,,,,2.05,,,,,,,,,,,,0.41,,,,,,,,,,,,0.22,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173816,69.7,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,2.33,,,,,,,,,,0.7,,,,,,,,,,3.34,,,,,,,,,,3.9,,,,,,,,,,,,2.79,,,,,,,,,,,,0.35,,,,,,,,,,,,0.17,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173817,68.1,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,2.76,,,,,,,,,,0.85,,,,,,,,,,3.8,,,,,,,,,,3.9,,,,,,,,,,,,2.44,,,,,,,,,,,,0.39,,,,,,,,,,,,0.24,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173818,66.8,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,3.72,,,,,,,,,,1.3,,,,,,,,,,4.41,,,,,,,,,,3.4,,,,,,,,,,,,2.17,,,,,,,,,,,,0.48,,,,,,,,,,,,0.18,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173819,70.6,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,2.5,,,,,,,,,,0.7,,,,,,,,,,3.67,,,,,,,,,,3.6,,,,,,,,,,,,2.68,,,,,,,,,,,,0.35,,,,,,,,,,,,0.17,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173820,59.8,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,,,,5.75,,,,,,,,,,1.1,,,,,,,,,,6.96,,,,,,,,,,4.1,,,,,,,,,,,,1.07,,,,,,,,,,,,0.57,,,,,,,,,,,,0.83,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173821,75.6,,,,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,0.38,,,,,,,,,,0.1,,,,,,,,,,2.08,,,,,,,,,,2.8,,,,,,,,,,,,4.33,,,,,,,,,,,,0.06,,,,,,,,,,,,0.02,L,,,,,,,,,,,0.01,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173822,48.8,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82,,,,9.46,,,,,,,,,,3.7,,,,,,,,,,9.81,,,,,,,,,,3.6,,,,,,,,,,,,1.31,,,,,,,,,,,,1.75,,,,,,,,,,,,0.76,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173823,65.2,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,4.33,,,,,,,,,,1.5,,,,,,,,,,5.05,,,,,,,,,,3.7,,,,,,,,,,,,2.39,,,,,,,,,,,,0.38,,,,,,,,,,,,0.26,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173824,70.8,,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,1.86,,,,,,,,,,0.45,,,,,,,,,,2.62,,,,,,,,,,3.6,,,,,,,,,,,,4.01,,,,,,,,,,,,0.27,,,,,,,,,,,,0.17,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173825,64.5,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,4.22,,,,,,,,,,1,,,,,,,,,,5.11,,,,,,,,,,4.1,,,,,,,,,,,,1.26,,,,,,,,,,,,0.55,,,,,,,,,,,,0.37,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173826,72.3,,,,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,,,,2.79,,,,,,,,,,0.7,,,,,,,,,,2.11,,,,,,,,,,3,,,,,,,,,,,,3.26,,,,,,,,,,,,0.28,,,,,,,,,,,,0.07,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173827,44.4,,,,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,,,,13.9,,,,,,,,,,5,,,,,,,,,,11.2,,,,,,,,,,2.3,,,,,,,,,,,,1.09,,,,,,,,,,,,1.2,,,,,,,,,,,,0.98,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173828,65.9,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,,,,3.86,,,,,,,,,,1.6,,,,,,,,,,5.27,,,,,,,,,,3.8,,,,,,,,,,,,1.27,,,,,,,,,,,,0.4,,,,,,,,,,,,0.24,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173829,67.5,,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,,,3.34,,,,,,,,,,1.1,,,,,,,,,,3.94,,,,,,,,,,3.8,,,,,,,,,,,,2.73,,,,,,,,,,,,0.45,,,,,,,,,,,,0.28,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173830,72.4,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,1.12,,,,,,,,,,0.3,,,,,,,,,,1.79,,,,,,,,,,4,,,,,,,,,,,,4.16,,,,,,,,,,,,0.16,,,,,,,,,,,,0.09,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173831,66.9,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,3.79,,,,,,,,,,1.2,,,,,,,,,,4.99,,,,,,,,,,3.6,,,,,,,,,,,,1.81,,,,,,,,,,,,0.43,,,,,,,,,,,,0.25,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M173832,70.1,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,1.58,,,,,,,,,,0.4,,,,,,,,,,2.74,,,,,,,,,,5,,,,,,,,,,,,2.41,,,,,,,,,,,,0.29,,,,,,,,,,,,0.11,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M174135,69.9,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,1.69,,,,,,,,,,0.4,,,,,,,,,,2.62,,,,,,,,,,5.1,,,,,,,,,,,,2.91,,,,,,,,,,,,0.29,,,,,,,,,,,,0.15,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M174136,63.3,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,4.48,,,,,,,,,,1.1,,,,,,,,,,2.77,,,,,,,,,,4.7,,,,,,,,,,,,0.34,,,,,,,,,,,,0.71,,,,,,,,,,,,0.34,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M174137,51.4,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,,,,9.92,,,,,,,,,,6,,,,,,,,,,9.12,,,,,,,,,,2.9,,,,,,,,,,,,0.65,,,,,,,,,,,,1.05,,,,,,,,,,,,0.43,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M174138,66.4,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,2.93,,,,,,,,,,0.95,,,,,,,,,,3.48,,,,,,,,,,5,,,,,,,,,,,,3.05,,,,,,,,,,,,0.48,,,,,,,,,,,,0.31,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
